id_cliente;idade;classe_trabalho;escolaridade;id_estado;estado_civil;raca;qtde_filhos;salario
1294;29;Funcionário Setor Privado;Ensino Médio Incompleto;8;Solteiro;Negro;2;1100
1295;58;MEI;Ensino Médio Completo;6;Casado;Branco;3;1805
1296;36;Autônomo;Mestrado;20;Casado;Branco;0;7376
1297;30;Funcionário Setor Privado;Ensino Médio Completo;26;Casado;Branco;4;3246
1298;37;Funcionário Setor Privado;Ensino Médio Completo;17;Casado;Branco;3;2869
1299;29;Funcionário Setor Privado;Ensino Médio Completo;2;Solteiro;Branco;4;3169
1300;26;Funcionário Setor Privado;Ensino Fundamental Incompleto;8;Solteiro;Branco;4;1100
1301;43;Funcionário Setor Privado;Ensino Médio Incompleto;2;Casado;Branco;1;1100
1302;49;Funcionário Setor Privado;Ensino Médio Incompleto;6;Casado;Branco;3;1100
1303;45;Funcionário Público;Ensino Médio Completo;3;Casado;Branco;5;4471
1304;28;Funcionário Setor Privado;Ensino Médio Completo;26;Solteiro;Branco;1;2837
1305;20;;Ensino Médio Completo;25;Solteiro;Branco;1;2500
1306;51;Funcionário Setor Privado;Ensino Médio Incompleto;19;Divorciado;Branco;4;1100
1307;32;Funcionário Setor Privado;Ensino Médio Completo;16;Casado;Branco;4;3730
1308;24;Funcionário Setor Privado;Ensino Médio Incompleto;12;Solteiro;Branco;4;1100
1309;35;Funcionário Setor Privado;Doutorado;20;Casado;Branco;2;12816
1310;35;;Ensino Médio Completo;22;Solteiro;Branco;0;2285
1311;41;Servidor Público;Ensino Médio Completo;24;Casado;Branco;0;4318
1312;48;Funcionário Setor Privado;Ensino Médio Completo;15;Casado;Branco;5;2357
1313;61;Empresário;Ensino Médio Incompleto;15;Viúvo;Branco;4;3322
1314;20;Funcionário Setor Privado;Ensino Médio Completo;27;Solteiro;Branco;2;2411
1315;27;Funcionário Setor Privado;Ensino Médio Incompleto;11;Solteiro;Branco;0;1100
1316;55;Funcionário Setor Privado;Ensino Médio Completo;24;Casado;Branco;2;2282
1317;39;Funcionário Setor Privado;Ensino Médio Incompleto;24;Casado;Branco;1;1100
1318;17;Menor Aprendiz;Ensino Fundamental Completo;6;Solteiro;Branco;0;1100
1319;47;Funcionário Setor Privado;Ensino Médio Incompleto;18;Casado;Branco;1;1100
1320;52;Funcionário Setor Privado;Ensino Médio Incompleto;26;Viúvo;Pardo;3;1100
1321;24;Funcionário Setor Privado;Ensino Médio Incompleto;4;Solteiro;Negro;2;1100
1322;29;Funcionário Setor Privado;Ensino Médio Incompleto;5;Solteiro;Negro;2;1100
1323;25;Funcionário Setor Privado;Ensino Médio Incompleto;2;Solteiro;Branco;5;1100
1324;20;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;0;2506
1325;23;Funcionário Setor Privado;Ensino Médio Incompleto;13;Solteiro;Negro;5;1100
1326;57;Funcionário Setor Privado;Mestrado;22;Casado;Branco;0;6969
1327;51;Funcionário Setor Privado;Ensino Médio Completo;6;Casado;Branco;2;2744
1328;33;Funcionário Setor Privado;Ensino Médio Completo;27;Solteiro;Branco;5;2901
1329;39;Funcionário Setor Privado;Ensino Médio Completo;19;Solteiro;Branco;3;2556
1330;40;Funcionário Setor Privado;Ensino Médio Incompleto;15;Casado;Branco;3;1100
1331;71;Aposentado;Ensino Médio Completo;27;Divorciado;Branco;2;4796
1332;38;Servidor Público;Ensino Médio Completo;20;Casado;Branco;3;4825
1333;28;Servidor Público;Mestrado;7;Solteiro;Branco;2;6940
1334;57;Funcionário Setor Privado;Mestrado;8;União Estável;Branco;2;7437
1335;47;Funcionário Setor Privado;Ensino Médio Completo;4;Divorciado;Branco;2;3016
1336;59;Servidor Público;Ensino Médio Incompleto;25;Solteiro;Branco;1;1532
1337;26;Funcionário Setor Privado;Ensino Médio Incompleto;18;Solteiro;Amarelo;0;1100
1338;35;Funcionário Setor Privado;Ensino Médio Completo;5;Solteiro;Branco;2;3423
1339;61;MEI;Ensino Médio Completo;11;Casado;Branco;0;1463
1340;17;Menor Aprendiz;Ensino Médio Incompleto;10;Solteiro;Branco;0;1100
1341;36;Funcionário Setor Privado;Ensino Médio Completo;26;Casado;Pardo;0;3445
1342;62;;Ensino Fundamental Incompleto;12;Casado;Branco;4;1100
1343;34;Funcionário Setor Privado;Ensino Médio Completo;7;Solteiro;Branco;0;3353
1344;32;MEI;Ensino Médio Completo;25;Casado;Branco;2;4874
1345;42;Funcionário Setor Privado;Ensino Médio Incompleto;24;Separado;Branco;4;1100
1346;39;Funcionário Setor Privado;Ensino Médio Completo;3;Casado;Branco;3;3841
1347;58;Funcionário Setor Privado;Ensino Fundamental Incompleto;20;Divorciado;Negro;2;1100
1348;61;Autônomo;Ensino Médio Incompleto;12;Casado;Branco;2;1100
1349;40;Funcionário Setor Privado;Ensino Fundamental Completo;22;Solteiro;Negro;4;1100
1350;31;Funcionário Setor Privado;Ensino Médio Completo;8;Solteiro;Branco;5;2946
1351;36;Funcionário Setor Privado;Ensino Médio Incompleto;10;Solteiro;Branco;5;1100
1352;23;Funcionário Setor Privado;Ensino Médio Completo;26;Solteiro;Branco;1;2003
1353;33;Funcionário Setor Privado;Ensino Médio Incompleto;1;Solteiro;Branco;5;1100
1354;52;Funcionário Setor Privado;Ensino Médio Incompleto;7;Casado;Branco;1;1100
1355;22;Funcionário Setor Privado;Ensino Médio Incompleto;7;Solteiro;Branco;5;1100
1356;51;Funcionário Setor Privado;Ensino Médio Completo;2;Divorciado;Branco;5;3868
1357;31;Funcionário Público;Ensino Médio Completo;7;Solteiro;Branco;2;4757
1358;49;MEI;Ensino Médio Incompleto;25;Divorciado;Branco;0;6154
1359;49;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Negro;0;1100
1360;53;Funcionário Público;Ensino Médio Completo;13;Viúvo;Negro;0;4957
1361;52;Funcionário Setor Privado;Ensino Médio Incompleto;4;Casado;Pardo;0;1100
1362;20;Funcionário Setor Privado;Ensino Fundamental Completo;6;Solteiro;Branco;2;1100
1363;26;Funcionário Setor Privado;Ensino Médio Completo;27;Solteiro;Negro;1;3789
1364;61;;Ensino Médio Incompleto;12;Casado;Branco;3;1100
1365;43;Funcionário Setor Privado;Mestrado;17;Solteiro;Branco;5;7800
1366;46;MEI;Ensino Médio Completo;12;Casado;Branco;4;6521
1367;43;Empresário;Ensino Médio Completo;8;Solteiro;Branco;1;14128
1368;41;Funcionário Setor Privado;Ensino Médio Incompleto;18;Divorciado;Negro;2;1100
1369;44;Autônomo;Ensino Médio Incompleto;27;Casado;Branco;2;1100
1370;54;Funcionário Setor Privado;Ensino Médio Incompleto;15;Casado;Branco;1;1100
1371;65;Funcionário Setor Privado;Mestrado;22;Casado;Branco;5;7384
1372;32;Funcionário Setor Privado;Ensino Médio Completo;6;Divorciado;Branco;0;3121
1373;25;Funcionário Setor Privado;Ensino Médio Completo;22;Separado;Branco;5;3901
1374;23;Funcionário Setor Privado;Ensino Médio Completo;6;Solteiro;Branco;4;3111
1375;25;Empresário;Ensino Médio Completo;17;Solteiro;Branco;0;11589
1376;19;Funcionário Setor Privado;Ensino Médio Completo;15;Solteiro;Branco;0;2706
1377;37;Autônomo;Ensino Médio Incompleto;20;Casado;Branco;1;1100
1378;45;Funcionário Setor Privado;Ensino Médio Completo;22;Solteiro;Branco;4;3142
1379;37;Funcionário Setor Privado;Ensino Médio Incompleto;27;Solteiro;Negro;0;1100
1380;40;Autônomo;Ensino Médio Completo;5;Divorciado;Branco;3;2860
1381;19;;Ensino Médio Completo;15;Solteiro;Branco;1;3333
1382;17;Menor Aprendiz;Ensino Médio Incompleto;22;Solteiro;Branco;2;1100
1383;27;Funcionário Setor Privado;Ensino Médio Completo;2;Solteiro;Branco;2;3330
1384;40;Empresário;Ensino Fundamental Incompleto;22;Casado;Negro;4;9024
1385;59;Funcionário Setor Privado;Ensino Médio Incompleto;20;Divorciado;Branco;4;1100
1386;19;Funcionário Público;Ensino Médio Incompleto;11;Solteiro;Negro;2;1186
1387;43;Funcionário Setor Privado;Ensino Fundamental Completo;21;Solteiro;Negro;4;1100
1388;42;Funcionário Setor Privado;Ensino Fundamental Completo;7;Solteiro;Branco;4;1100
1389;54;Funcionário Setor Privado;Ensino Médio Incompleto;24;Casado;Negro;4;1100
1390;54;Autônomo;Mestrado;9;Casado;Branco;4;9465
1391;51;Funcionário Setor Privado;Ensino Fundamental Completo;2;Casado;Branco;0;1100
1392;50;Funcionário Setor Privado;Ensino Médio Incompleto;25;Casado;Branco;5;1100
1393;40;Funcionário Setor Privado;Ensino Médio Incompleto;22;Solteiro;Branco;5;1100
1394;55;Funcionário Setor Privado;Ensino Médio Completo;19;Casado;Branco;3;3641
1395;50;Funcionário Setor Privado;Ensino Médio Incompleto;19;Divorciado;Branco;2;1100
1396;31;Funcionário Setor Privado;Ensino Médio Incompleto;7;Casado;Branco;0;1100
1397;42;;Ensino Médio Incompleto;15;Divorciado;Negro;3;1100
1398;24;Funcionário Setor Privado;Ensino Médio Incompleto;14;Casado;Branco;4;1100
1399;30;Funcionário Setor Privado;Ensino Médio Incompleto;17;Divorciado;Branco;3;1100
1400;39;Empresário;Ensino Médio Completo;19;Casado;Branco;0;5898
1401;37;Funcionário Setor Privado;Ensino Médio Incompleto;24;Divorciado;Branco;3;1100
1402;33;Funcionário Setor Privado;Ensino Médio Incompleto;14;Casado;Branco;4;1100
1403;48;Funcionário Setor Privado;Ensino Médio Incompleto;20;Viúvo;Branco;1;1100
1404;43;MEI;Ensino Médio Incompleto;25;Casado;Pardo;0;2692
1405;39;Funcionário Setor Privado;Ensino Médio Completo;21;Casado;Branco;3;3147
1406;53;Funcionário Setor Privado;Ensino Médio Completo;9;Casado;Branco;5;2294
1407;52;Autônomo;Ensino Fundamental Completo;11;Casado;Branco;2;1100
1408;28;Servidor Público;Ensino Médio Completo;23;Casado;Pardo;3;4310
1409;32;Funcionário Setor Privado;Ensino Médio Incompleto;19;Solteiro;Branco;2;1100
1410;31;Funcionário Setor Privado;Ensino Médio Completo;15;Casado;Negro;2;2125
1411;31;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;5;3738
1412;47;Funcionário Setor Privado;Ensino Médio Completo;21;Solteiro;Branco;2;3520
1413;19;;Ensino Médio Completo;3;Solteiro;Branco;1;3932
1414;40;Funcionário Setor Privado;Ensino Médio Completo;2;Casado;Negro;2;2173
1415;40;Funcionário Setor Privado;Ensino Médio Completo;3;Solteiro;Branco;3;3952
1416;41;Funcionário Setor Privado;Ensino Médio Incompleto;13;Divorciado;Branco;5;1100
1417;53;Funcionário Público;Ensino Médio Incompleto;16;Casado;Negro;5;1355
1418;46;Funcionário Setor Privado;Ensino Médio Incompleto;21;Divorciado;Indígena;3;1100
1419;45;MEI;Ensino Médio Completo;24;Casado;Branco;4;3325
1420;39;Funcionário Setor Privado;Ensino Fundamental Completo;25;Casado;Negro;1;1100
1421;19;Funcionário Setor Privado;Ensino Médio Incompleto;10;Solteiro;Branco;0;1100
1422;57;Funcionário Setor Privado;Ensino Médio Incompleto;19;Casado;Branco;1;1100
1423;49;Funcionário Setor Privado;Ensino Médio Completo;26;Casado;Branco;4;3997
1424;59;Funcionário Setor Privado;Ensino Médio Incompleto;11;Divorciado;Branco;4;1100
1425;32;Funcionário Setor Privado;Ensino Médio Completo;20;Divorciado;Branco;3;3663
1426;18;;Ensino Médio Completo;21;Solteiro;Branco;1;3689
1427;35;Servidor Público;Ensino Médio Completo;5;Solteiro;Negro;1;5816
1428;58;MEI;Ensino Fundamental Completo;22;Casado;Branco;1;1656
1429;28;Funcionário Setor Privado;Ensino Médio Completo;18;Solteiro;Branco;0;3183
1430;36;Funcionário Público;Ensino Médio Completo;4;Casado;Branco;5;4081
1431;41;Autônomo;Mestrado;27;Divorciado;Branco;1;6044
1432;47;Funcionário Setor Privado;Ensino Médio Incompleto;17;Casado;Branco;0;1100
1433;50;MEI;Ensino Médio Incompleto;15;Casado;Branco;1;5096
1434;61;;Ensino Médio Incompleto;22;Casado;Branco;3;1100
1435;36;Funcionário Setor Privado;Ensino Médio Incompleto;20;Casado;Branco;0;1100
1436;38;Funcionário Setor Privado;Ensino Médio Completo;11;Divorciado;Branco;4;2682
1437;56;Autônomo;Ensino Médio Incompleto;23;Casado;Branco;3;1100
1438;50;Funcionário Setor Privado;Ensino Médio Completo;22;Casado;Branco;4;3824
1439;45;Autônomo;Ensino Médio Completo;2;Casado;Branco;5;2652
1440;44;Autônomo;Ensino Médio Incompleto;19;Casado;Branco;4;1100
1441;51;Funcionário Setor Privado;Ensino Médio Completo;15;Casado;Branco;5;2467
1442;44;MEI;Ensino Médio Completo;6;Casado;Branco;3;5374
1443;25;Funcionário Setor Privado;Ensino Médio Incompleto;25;Divorciado;Branco;5;1100
1444;60;Funcionário Setor Privado;Ensino Médio Incompleto;11;Viúvo;Negro;0;1100
1445;17;Menor Aprendiz;Ensino Fundamental Completo;7;Solteiro;Branco;1;1100
1446;49;MEI;Mestrado;19;Casado;Branco;1;5786
1447;46;Funcionário Setor Privado;Ensino Médio Incompleto;18;Casado;Negro;4;1100
1448;56;Funcionário Setor Privado;Ensino Médio Incompleto;20;Viúvo;Negro;2;1100
1449;25;Funcionário Setor Privado;Ensino Médio Incompleto;2;Divorciado;Branco;2;1100
1450;22;Funcionário Setor Privado;Ensino Médio Completo;26;Solteiro;Branco;0;2752
1451;76;Aposentado;Ensino Médio Incompleto;12;Viúvo;Negro;5;4946
1452;41;MEI;Mestrado;15;Casado;Branco;5;4061
1453;48;MEI;Ensino Médio Incompleto;5;Casado;Branco;4;6138
1454;46;Funcionário Setor Privado;Ensino Fundamental Completo;5;Solteiro;Negro;2;1100
1455;30;Funcionário Setor Privado;Ensino Médio Completo;14;Solteiro;Branco;2;2009
1456;39;Funcionário Setor Privado;Ensino Médio Incompleto;2;Casado;Branco;4;1100
1457;40;Funcionário Setor Privado;Ensino Fundamental Completo;17;Divorciado;Indígena;5;1100
1458;70;Aposentado;Ensino Médio Incompleto;7;Casado;Negro;2;3717
1459;35;Funcionário Setor Privado;Ensino Médio Completo;20;Casado;Branco;5;2709
1460;49;Funcionário Setor Privado;Mestrado;19;Divorciado;Branco;3;9991
1461;24;Funcionário Setor Privado;Ensino Médio Completo;15;Solteiro;Branco;4;3380
1462;40;Funcionário Setor Privado;Ensino Médio Completo;12;Casado;Branco;4;3924
1463;61;Funcionário Setor Privado;Mestrado;18;Casado;Branco;0;6973
1464;25;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Pardo;4;2679
1465;28;Empresário;Ensino Médio Completo;12;Solteiro;Branco;2;19151
1466;69;Aposentado;Mestrado;25;Casado;Branco;0;5769
1467;22;Funcionário Setor Privado;Ensino Médio Completo;24;Solteiro;Branco;3;3756
1468;47;Funcionário Setor Privado;Ensino Médio Incompleto;8;Casado;Branco;2;1100
1469;38;Funcionário Setor Privado;Ensino Médio Incompleto;5;Divorciado;Branco;2;1100
1470;26;Funcionário Setor Privado;Ensino Médio Completo;26;Solteiro;Branco;4;3033
1471;17;Menor Aprendiz;Ensino Médio Incompleto;6;Solteiro;Pardo;1;1100
1472;33;Autônomo;Ensino Médio Completo;6;Solteiro;Branco;2;2364
1473;43;Autônomo;Ensino Médio Incompleto;24;União Estável;Branco;0;1100
1474;58;Funcionário Setor Privado;Ensino Médio Completo;3;Casado;Branco;2;3762
1475;53;MEI;Ensino Médio Incompleto;20;Casado;Branco;0;3570
1476;26;Funcionário Setor Privado;Ensino Médio Incompleto;10;Solteiro;Branco;2;1100
1477;43;Empresário;Ensino Médio Completo;23;Casado;Negro;5;16815
1478;31;Funcionário Setor Privado;Ensino Fundamental Completo;10;Casado;Branco;3;1100
1479;30;Funcionário Setor Privado;Ensino Médio Incompleto;23;Solteiro;Branco;5;1100
1480;25;Funcionário Setor Privado;Ensino Médio Incompleto;10;Solteiro;Branco;5;1100
1481;57;Funcionário Público;Ensino Médio Incompleto;27;Divorciado;Branco;0;1110
1482;37;Funcionário Setor Privado;Mestrado;6;Divorciado;Branco;4;10122
1483;32;Funcionário Setor Privado;Ensino Médio Completo;23;Casado;Branco;0;3372
1484;26;Funcionário Setor Privado;Ensino Médio Incompleto;7;Divorciado;Branco;4;1100
1485;45;Funcionário Setor Privado;Ensino Médio Incompleto;7;Casado;Branco;3;1100
1486;53;Servidor Público;Ensino Médio Incompleto;7;Casado;Branco;3;1735
1487;27;Funcionário Setor Privado;Ensino Médio Incompleto;11;Solteiro;Indígena;3;1100
1488;28;MEI;Ensino Médio Incompleto;25;Casado;Branco;2;6166
1489;32;Funcionário Setor Privado;Ensino Médio Incompleto;23;Divorciado;Branco;2;1100
1490;35;Funcionário Setor Privado;Ensino Médio Completo;19;Divorciado;Branco;4;3205
1491;36;Autônomo;Ensino Médio Completo;19;Casado;Branco;2;2644
1492;19;Funcionário Setor Privado;Ensino Médio Completo;6;Solteiro;Branco;1;3735
1493;37;MEI;Ensino Médio Completo;13;Casado;Branco;5;3018
1494;49;Funcionário Setor Privado;Ensino Médio Completo;23;Divorciado;Branco;2;3606
1495;20;Funcionário Setor Privado;Ensino Médio Completo;19;Solteiro;Branco;2;3649
1496;64;MEI;Ensino Médio Completo;6;Casado;Branco;3;5584
1497;60;;Mestrado;10;Casado;Branco;3;2
1498;32;Funcionário Setor Privado;Ensino Médio Completo;7;Casado;Branco;3;2247
1499;58;Servidor Público;Ensino Médio Incompleto;22;Casado;Branco;4;1578
1500;42;Funcionário Setor Privado;Ensino Médio Incompleto;23;Casado;Branco;5;1100
1501;20;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Negro;2;2203
1502;42;Servidor Público;Ensino Médio Completo;20;Casado;Negro;5;4424
1503;25;Funcionário Setor Privado;Ensino Médio Completo;1;União Estável;Negro;4;2819
1504;30;Autônomo;Ensino Médio Completo;13;Casado;Branco;2;2937
1505;37;MEI;Ensino Médio Completo;20;Casado;Branco;3;3808
1506;66;Aposentado;Ensino Médio Completo;14;Casado;Branco;3;4673
1507;59;MEI;Ensino Médio Completo;20;Casado;Branco;4;6435
1508;44;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Pardo;0;3613
1509;46;Funcionário Setor Privado;Ensino Médio Incompleto;23;Casado;Branco;1;1100
1510;59;Funcionário Setor Privado;Ensino Médio Completo;17;Casado;Branco;2;3418
1511;25;Funcionário Setor Privado;Ensino Médio Completo;12;Solteiro;Branco;5;2726
1512;17;Menor Aprendiz;Ensino Fundamental Completo;15;Solteiro;Negro;2;1100
1513;47;Empresário;Ensino Médio Completo;19;Casado;Branco;0;16161
1514;47;Servidor Público;Ensino Fundamental Completo;21;Divorciado;Branco;2;1773
1515;30;Funcionário Setor Privado;Ensino Médio Completo;2;Divorciado;Branco;4;2437
1516;20;Funcionário Setor Privado;Ensino Médio Completo;15;Solteiro;Branco;1;3163
1517;26;Empresário;Ensino Médio Completo;5;Solteiro;Branco;3;16988
1518;20;Funcionário Setor Privado;Ensino Médio Completo;6;Solteiro;Negro;1;2360
1519;33;Funcionário Setor Privado;Ensino Médio Incompleto;2;Divorciado;Branco;3;1100
1520;48;Funcionário Setor Privado;Ensino Médio Incompleto;3;Casado;Branco;0;1100
1521;52;Funcionário Setor Privado;Ensino Médio Completo;20;Casado;Branco;4;3046
1522;37;Funcionário Setor Privado;Ensino Médio Incompleto;12;Divorciado;Branco;2;1100
1523;47;Funcionário Setor Privado;Ensino Médio Incompleto;10;Casado;Negro;0;1100
1524;40;Funcionário Setor Privado;Ensino Fundamental Completo;11;Casado;Branco;0;1100
1525;48;Funcionário Setor Privado;Mestrado;13;Divorciado;Branco;2;8935
1526;49;Funcionário Setor Privado;Ensino Fundamental Completo;1;Casado;Negro;3;1100
1527;50;Funcionário Setor Privado;Ensino Médio Completo;23;Divorciado;Branco;5;3584
1528;30;Funcionário Setor Privado;Ensino Médio Completo;23;Solteiro;Branco;2;2371
1529;34;Funcionário Setor Privado;Ensino Médio Completo;25;Casado;Branco;3;2458
1530;43;Funcionário Setor Privado;Ensino Médio Incompleto;26;Casado;Branco;1;1100
1531;22;Funcionário Setor Privado;Ensino Fundamental Completo;12;Casado;Branco;3;1100
1532;35;Funcionário Setor Privado;Ensino Médio Incompleto;25;Separado;Negro;3;1100
1533;26;Servidor Público;Ensino Médio Incompleto;15;Divorciado;Branco;2;1868
1534;62;Funcionário Setor Privado;Mestrado;22;Casado;Branco;0;9434
1535;39;Empresário;Ensino Médio Incompleto;5;Separado;Branco;4;13735
1536;59;Empresário;Ensino Médio Completo;10;Casado;Branco;0;11876
1537;69;Aposentado;Ensino Fundamental Incompleto;14;Divorciado;Branco;5;4699
1538;27;Funcionário Setor Privado;Ensino Médio Completo;25;Casado;Branco;4;3618
1539;17;Menor Aprendiz;Ensino Fundamental Completo;10;Solteiro;Branco;0;1100
1540;38;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;2;2678
1541;41;Funcionário Setor Privado;Ensino Médio Completo;19;Casado;Branco;0;3186
1542;27;Funcionário Setor Privado;Ensino Fundamental Completo;18;Solteiro;Branco;4;1100
1543;23;Funcionário Setor Privado;Ensino Médio Incompleto;5;Solteiro;Branco;3;1100
1544;17;Menor Aprendiz;Ensino Fundamental Completo;12;Solteiro;Branco;0;1100
1545;56;Funcionário Setor Privado;Ensino Fundamental Incompleto;11;Divorciado;Branco;5;1100
