ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
2008,11,PI,Outros,42783,46142
2008,11,PB,Outros,100601,72201
2008,11,MS,Outros,82655,81036
2008,11,RO,Outros,86210,40894
2008,11,MA,Outros,64621,72537
2008,11,RJ,Outros,94863,478306
2008,11,SE,Outros,26585,46060
2008,11,RN,Outros,68246,87081
2008,11,SP,Outros,338269,1132736
2008,11,PR,Outros,390189,311181
2008,11,RS,Outros,358433,344574
2008,11,PA,Outros,114316,95893
2008,11,DF,Outros,13065,101953
2008,11,BA,Outros,254738,266730
2008,11,MG,Outros,617534,513948
2008,11,RR,Outros,7664,11427
2008,11,TO,Outros,52029,29429
2008,11,SC,Outros,243154,223624
2008,11,GO,Outros,175724,205394
2008,11,PE,Outros,193141,191049
2008,11,AM,Outros,25295,70356
2008,11,CE,Outros,335943,162278
2008,11,ES,Outros,169795,115373
2008,12,AM,Outros,25382,71859
2008,12,RR,Outros,7667,10327
2008,12,AC,Outros,26469,14797
2008,12,PB,Outros,101090,72700
2008,12,SC,Outros,248179,255249
2008,12,RS,Outros,359514,460577
2008,12,RN,Outros,68448,91190
2008,12,SE,Outros,26672,52823
2008,12,CE,Outros,339950,165298
2008,12,AP,Outros,2811,14529
2008,12,RJ,Outros,95647,472947
2008,12,GO,Outros,176262,171838
2008,12,ES,Outros,170601,93282
2008,12,MA,Outros,66038,69055
2008,12,PI,Outros,43010,43554
2008,12,DF,Outros,10271,104096
2008,12,PE,Outros,196498,193998
2008,12,BA,Outros,255231,235390
2008,12,PR,Outros,389500,314812
2008,12,MG,Outros,626308,417454
2008,12,AL,Outros,18845,65926
2008,12,SP,Outros,340154,1082481
2008,12,MT,Outros,115217,92717
2008,12,PA,Outros,115357,98592
2008,12,MS,Outros,82971,80592
2008,12,RO,Outros,86501,39300
2008,12,TO,Outros,52021,27995
2008,1,TO,Comercial,29929,18483
2008,1,AL,Comercial,47390,40988
2008,1,PB,Comercial,79012,47688
2008,1,AC,Comercial,14076,9703
2008,1,ES,Comercial,98924,114890
2008,1,PR,Comercial,294648,334047
2008,1,MS,Comercial,59661,57047
2008,1,MT,Comercial,72966,78655
2008,1,GO,Comercial,168761,118650
2008,1,SE,Comercial,37145,31727
2008,1,AM,Comercial,55293,61063
2008,1,AP,Comercial,12272,11356
2008,1,RN,Comercial,66623,62447
2008,1,CE,Comercial,147113,118417
2008,1,MG,Comercial,611171,419298
2008,1,RS,Comercial,298308,360013
2008,1,PI,Comercial,65314,31131
2008,1,BA,Comercial,283065,217286
2008,1,RJ,Comercial,422087,708970
2008,1,DF,Comercial,78819,113960
2008,1,PA,Comercial,126754,92432
2008,1,PE,Comercial,177266,154352
2008,1,SC,Comercial,175400,223338
2008,1,SP,Comercial,993271,1712535
2008,1,RR,Comercial,8185,7682
2008,1,RO,Comercial,30928,29894
2008,1,MA,Comercial,104810,51469
2008,2,SP,Comercial,1029766,1775224
2008,2,TO,Comercial,29851,18088
2008,2,RO,Comercial,30912,29522
2008,2,AP,Comercial,12271,10228
2008,2,CE,Comercial,147387,116450
2008,2,PI,Comercial,65952,29454
2008,2,SC,Comercial,173013,233906
2008,2,MG,Comercial,611258,377963
2008,2,MS,Comercial,59917,56212
2008,2,RJ,Comercial,419836,673068
2008,2,PA,Comercial,127532,87349
2008,2,ES,Comercial,99183,111177
2008,2,PE,Comercial,176836,149756
2008,2,SE,Comercial,37206,31591
2008,2,BA,Comercial,283118,209305
2008,2,AL,Comercial,47532,40368
2008,2,MA,Comercial,104829,47546
2008,2,MT,Comercial,72869,83459
2008,2,PR,Comercial,294963,332511
2008,2,PB,Comercial,78968,45756
2008,2,AC,Comercial,13896,9875
2008,2,RN,Comercial,66851,63159
2008,2,RS,Comercial,298680,342402
2008,2,RR,Comercial,8209,7910
2008,2,DF,Comercial,78914,110121
2008,2,AM,Comercial,55563,60120
2008,2,GO,Comercial,169896,137484
2008,3,CE,Comercial,147728,114582
2008,3,SP,Comercial,1033206,1740362
2008,3,AM,Comercial,55758,59746
2008,3,MG,Comercial,611954,369764
2008,3,RJ,Comercial,419829,698453
2008,3,AL,Comercial,47253,40169
2008,3,ES,Comercial,99346,116013
2008,3,SC,Comercial,176360,238409
2008,3,MT,Comercial,72770,92921
2008,3,RO,Comercial,31101,29042
2008,3,DF,Comercial,79119,108137
2008,3,MA,Comercial,104970,51535
2008,3,PA,Comercial,127702,91565
2008,3,PI,Comercial,64978,28073
2008,3,SE,Comercial,37221,32232
2008,3,RS,Comercial,299302,348897
2008,3,RN,Comercial,67012,65050
2008,3,RR,Comercial,8243,7792
2008,3,PR,Comercial,296129,353332
2008,3,GO,Comercial,169991,139027
2008,3,AP,Comercial,12448,10941
2008,3,BA,Comercial,283886,211893
2008,3,TO,Comercial,29975,17299
2008,3,MS,Comercial,60019,60641
2008,3,PE,Comercial,177239,160398
2008,3,PB,Comercial,79495,46485
2008,3,AC,Comercial,13969,9498
2008,4,AM,Comercial,55820,60964
2008,4,CE,Comercial,148164,108805
2008,4,SE,Comercial,37368,33114
2008,4,RS,Comercial,299674,340706
2008,4,GO,Comercial,170339,145919
2008,4,SC,Comercial,172953,225298
2008,4,RN,Comercial,67121,60398
2008,4,MG,Comercial,612848,376109
2008,4,RJ,Comercial,419972,691122
2008,4,SP,Comercial,1035206,1737463
2008,4,PR,Comercial,296278,355763
2008,4,MS,Comercial,60159,57726
2008,4,BA,Comercial,284586,214190
2008,4,DF,Comercial,79446,116197
2008,4,MA,Comercial,105111,49013
2008,4,ES,Comercial,99645,113526
2008,4,RR,Comercial,8245,8178
2008,4,AP,Comercial,12439,10439
2008,4,AL,Comercial,47234,40055
2008,4,PA,Comercial,128555,89632
2008,4,PE,Comercial,177364,151061
2008,4,AC,Comercial,14067,9847
2008,4,PB,Comercial,80302,46132
2008,4,MT,Comercial,73043,88512
2008,4,RO,Comercial,31334,30690
2008,4,PI,Comercial,65098,26936
2008,4,TO,Comercial,30290,18307
2008,5,RO,Comercial,31394,31079
2008,5,BA,Comercial,284673,204498
2008,5,CE,Comercial,148673,114090
2008,5,TO,Comercial,30537,19485
2008,5,RS,Comercial,300114,306330
2008,5,PB,Comercial,81202,44377
2008,5,RJ,Comercial,420340,672621
2008,5,ES,Comercial,99887,111173
2008,5,MA,Comercial,105252,53003
2008,5,RR,Comercial,8264,8278
2008,5,RN,Comercial,67171,60536
2008,5,PI,Comercial,65535,29050
2008,5,PR,Comercial,295506,318134
2008,5,AM,Comercial,56061,64721
2008,5,AP,Comercial,12522,9497
2008,5,DF,Comercial,79631,115668
2008,5,PE,Comercial,177351,153584
2008,5,SP,Comercial,1034820,1693988
2008,5,AC,Comercial,14186,9743
2008,5,MG,Comercial,620678,418992
2008,5,SC,Comercial,175137,208745
2008,5,MS,Comercial,60397,54700
2008,5,PA,Comercial,129396,92931
2008,5,SE,Comercial,37620,32748
2008,5,AL,Comercial,47318,39594
2008,5,GO,Comercial,170920,141226
2008,5,MT,Comercial,73251,81725
2008,6,CE,Comercial,148982,113885
2008,6,PE,Comercial,177892,144640
2008,6,RR,Comercial,8294,7791
2008,6,RJ,Comercial,421629,605538
2008,6,RO,Comercial,31674,30951
2008,6,DF,Comercial,79964,114039
2008,6,MA,Comercial,106077,54079
2008,6,AP,Comercial,12550,11574
2008,6,MS,Comercial,60530,47330
2008,6,RS,Comercial,300609,300483
2008,6,AC,Comercial,14241,9594
2008,6,AM,Comercial,56214,63604
2008,6,MG,Comercial,622205,381853
2008,6,AL,Comercial,47327,36770
2008,6,PB,Comercial,82447,42057
2008,6,PR,Comercial,297735,316489
2008,6,MT,Comercial,73695,81021
2008,6,PI,Comercial,66088,30155
2008,6,SE,Comercial,37625,31081
2008,6,PA,Comercial,128037,97785
2008,6,TO,Comercial,30629,19695
2008,6,ES,Comercial,100059,106347
2008,6,SP,Comercial,997333,1601754
2008,6,RN,Comercial,67449,58758
2008,6,SC,Comercial,177161,192114
2008,6,GO,Comercial,171522,139509
2008,6,BA,Comercial,284676,190295
2008,7,PR,Comercial,298417,309173
2008,7,AC,Comercial,14353,9889
2008,7,RN,Comercial,67506,58168
2008,7,MG,Comercial,622227,377831
2008,7,RO,Comercial,31578,30505
2008,7,RJ,Comercial,421800,596532
2008,7,DF,Comercial,80693,108544
2008,7,PA,Comercial,127987,100705
2008,7,SC,Comercial,170934,189171
2008,7,RS,Comercial,301606,297558
2008,7,AP,Comercial,12590,11351
2008,7,TO,Comercial,30609,19110
2008,7,AM,Comercial,56511,65219
2008,7,PE,Comercial,177869,142335
2008,7,MT,Comercial,74058,82702
2008,7,ES,Comercial,100267,99503
2008,7,SP,Comercial,1010817,1611166
2008,7,PB,Comercial,82357,41268
2008,7,MS,Comercial,60781,47529
2008,7,RR,Comercial,8308,7759
2008,7,PI,Comercial,66250,28640
2008,7,BA,Comercial,285779,189364
2008,7,GO,Comercial,172045,128568
2008,7,AL,Comercial,47262,34913
2008,7,SE,Comercial,37699,30321
2008,7,MA,Comercial,106790,56771
2008,7,CE,Comercial,149454,115983
2008,8,DF,Comercial,80835,108808
2008,8,AL,Comercial,47445,35799
2008,8,RN,Comercial,67640,59149
2008,8,PA,Comercial,127614,101404
2008,8,MS,Comercial,61202,56912
2008,8,RO,Comercial,31822,34261
2008,8,RJ,Comercial,421788,628142
2008,8,GO,Comercial,172501,139941
2008,8,ES,Comercial,100586,104379
2008,8,SC,Comercial,163409,204351
2008,8,MT,Comercial,74751,87984
2008,8,AP,Comercial,12717,11974
2008,8,PI,Comercial,66754,30387
2008,8,BA,Comercial,286238,187704
2008,8,RS,Comercial,306938,306255
2008,8,MG,Comercial,618729,377536
2008,8,PR,Comercial,299824,329142
2008,8,PB,Comercial,83143,43430
2008,8,CE,Comercial,150003,117259
2008,8,SP,Comercial,1004728,1681832
2008,8,AC,Comercial,14467,11082
2008,8,PE,Comercial,178272,136408
2008,8,MA,Comercial,107612,60390
2008,8,SE,Comercial,37740,30921
2008,8,RR,Comercial,8345,7659
2008,8,AM,Comercial,56593,70556
2008,8,TO,Comercial,30843,20397
2008,9,PR,Comercial,301046,343606
2008,9,AP,Comercial,12883,12540
2008,9,PA,Comercial,127519,110145
2008,9,MT,Comercial,75224,94464
2008,9,PI,Comercial,66334,32839
2008,9,SC,Comercial,173784,198373
2008,9,RO,Comercial,32092,35892
2008,9,AL,Comercial,48031,36565
2008,9,MS,Comercial,61549,60644
2008,9,MA,Comercial,108408,60073
2008,9,PE,Comercial,179080,145177
2008,9,RS,Comercial,304868,297626
2008,9,SE,Comercial,38015,32623
2008,9,RN,Comercial,67867,61939
2008,9,MG,Comercial,625302,380086
2008,9,GO,Comercial,172881,144670
2008,9,RR,Comercial,8396,8418
2008,9,AC,Comercial,14574,11005
2008,9,PB,Comercial,83743,42733
2008,9,BA,Comercial,286663,196412
2008,9,CE,Comercial,150464,119525
2008,9,RJ,Comercial,421990,630105
2008,9,DF,Comercial,81100,120060
2008,9,AM,Comercial,56677,72113
2008,9,SP,Comercial,1000884,1732128
2008,9,TO,Comercial,30906,22315
2008,9,ES,Comercial,100801,102343
2008,10,RR,Comercial,8444,9363
2008,10,SP,Comercial,1008067,1789872
2008,10,DF,Comercial,81422,123676
2008,10,AC,Comercial,14539,11310
2008,10,AP,Comercial,12937,13567
2008,10,MG,Comercial,624397,404445
2008,10,GO,Comercial,173450,143203
2008,10,PA,Comercial,127549,110090
2008,10,TO,Comercial,30524,23428
2008,10,RJ,Comercial,421957,649806
2008,10,RO,Comercial,32021,35031
2008,10,CE,Comercial,150725,127253
2008,10,RN,Comercial,67972,63778
2008,10,MA,Comercial,108724,63077
2008,10,BA,Comercial,286703,216358
2008,10,SE,Comercial,37941,34578
2008,10,RS,Comercial,305733,306795
2008,10,MS,Comercial,61686,57589
2008,10,PI,Comercial,65957,34667
2008,10,PE,Comercial,178851,158485
2008,10,ES,Comercial,101090,111024
2008,10,MT,Comercial,75069,93184
2008,10,AL,Comercial,47941,37526
2008,10,PR,Comercial,301980,332806
2008,10,PB,Comercial,84123,44127
2008,10,AM,Comercial,56686,69923
2008,10,SC,Comercial,169985,195752
2008,11,MS,Comercial,61590,65596
2008,11,SP,Comercial,1003377,1859167
2008,11,PR,Comercial,302548,358512
2008,11,BA,Comercial,286677,208249
2008,11,AP,Comercial,13062,14251
2008,11,DF,Comercial,81454,132243
2008,11,PE,Comercial,179458,161308
2008,11,MT,Comercial,74968,94828
2008,11,RR,Comercial,8461,9169
2008,11,MG,Comercial,624232,448062
2008,11,AL,Comercial,48106,41212
2008,11,SC,Comercial,171294,212258
2008,11,AM,Comercial,56715,71268
2008,11,PA,Comercial,127831,103836
2008,11,TO,Comercial,30347,21747
2008,11,RN,Comercial,68065,66562
2008,11,PB,Comercial,84269,45426
2008,11,AC,Comercial,14556,11352
2008,11,MA,Comercial,108685,62670
2008,11,CE,Comercial,150903,126593
2008,11,RJ,Comercial,420652,691497
2008,11,RS,Comercial,306264,323751
2008,11,ES,Comercial,101285,109665
2008,11,SE,Comercial,38305,36221
2008,11,PI,Comercial,66448,35641
2008,11,GO,Comercial,173981,154288
2008,11,RO,Comercial,32043,36123
2008,12,DF,Comercial,81624,119612
2008,12,ES,Comercial,101454,106487
2008,12,RO,Comercial,31970,34887
2008,12,CE,Comercial,151278,131324
2008,12,AP,Comercial,13109,13398
2008,12,BA,Comercial,287516,216615
2008,12,SP,Comercial,1009518,1808926
2008,12,GO,Comercial,174429,143559
2008,12,AM,Comercial,56807,68479
2008,12,MA,Comercial,108518,60719
2008,12,PA,Comercial,127824,107235
2008,12,SE,Comercial,38454,36600
2008,12,PI,Comercial,67136,32875
2008,12,AL,Comercial,48188,40888
2008,12,RR,Comercial,8484,9127
2008,12,PE,Comercial,185148,177928
2008,12,SC,Comercial,151018,211490
2008,12,MS,Comercial,61637,64963
2008,12,PR,Comercial,303125,357688
2008,12,RJ,Comercial,420514,665385
2008,12,MT,Comercial,75176,89730
2008,12,RN,Comercial,68157,70854
2008,12,PB,Comercial,84907,47327
2008,12,TO,Comercial,30388,19720
2008,12,AC,Comercial,14515,11058
2008,12,RS,Comercial,306772,347986
2008,12,MG,Comercial,627340,391177
2008,1,PR,Industrial,60199,804418
2008,1,RO,Industrial,2266,24922
2008,1,PI,Industrial,4060,19877
2008,1,MG,Industrial,79794,2379168
2008,1,ES,Industrial,11600,360364
2008,1,RJ,Industrial,18653,772696
2008,1,MS,Industrial,4324,76285
2008,1,TO,Industrial,2300,10124
2008,1,CE,Industrial,6044,153469
2008,1,PB,Industrial,4852,99951
2008,1,AP,Industrial,554,4450
2008,1,AL,Industrial,2666,169777
2008,1,GO,Industrial,12276,252833
2008,1,PE,Industrial,12118,199399
2008,1,MA,Industrial,9338,679504
2008,1,BA,Industrial,19818,912301
2008,1,AM,Industrial,3299,124596
2008,1,SP,Industrial,122909,4221172
2008,1,PA,Industrial,4043,851024
2008,1,RR,Industrial,417,1216
2008,1,RN,Industrial,4971,96442
2008,1,MT,Industrial,13561,99154
2008,1,DF,Industrial,1529,43332
2008,1,AC,Industrial,53,2504
2008,1,SE,Industrial,3439,119648
2008,1,SC,Industrial,65739,577041
2008,1,RS,Industrial,56511,737681
2008,2,RR,Industrial,412,1368
2008,2,SP,Industrial,127410,4467742
2008,2,CE,Industrial,6017,166634
2008,2,PE,Industrial,12181,208939
2008,2,DF,Industrial,1480,42337
2008,2,AP,Industrial,546,3869
2008,2,BA,Industrial,19817,853940
2008,2,TO,Industrial,2282,10448
2008,2,SE,Industrial,3437,109263
2008,2,RO,Industrial,2262,23283
2008,2,PB,Industrial,4926,100473
2008,2,PR,Industrial,60264,850542
2008,2,PI,Industrial,3929,18734
2008,2,RJ,Industrial,18527,738231
2008,2,MT,Industrial,13568,111648
2008,2,SC,Industrial,65198,700775
2008,2,GO,Industrial,12176,230361
2008,2,MG,Industrial,79718,2251138
2008,2,MA,Industrial,9302,629112
2008,2,ES,Industrial,11615,338647
2008,2,AC,Industrial,52,2526
2008,2,AL,Industrial,2654,156230
2008,2,AM,Industrial,3314,128933
2008,2,RS,Industrial,56116,814552
2008,2,PA,Industrial,4043,824316
2008,2,RN,Industrial,5000,102468
2008,2,MS,Industrial,4321,80111
2008,3,PA,Industrial,4034,876612
2008,3,RO,Industrial,2263,25173
2008,3,MS,Industrial,4352,87576
2008,3,GO,Industrial,12156,218758
2008,3,MA,Industrial,9277,675588
2008,3,AP,Industrial,547,3476
2008,3,RN,Industrial,5034,104283
2008,3,DF,Industrial,1480,40217
2008,3,PR,Industrial,60573,899574
2008,3,AC,Industrial,53,2452
2008,3,PE,Industrial,12235,219340
2008,3,SE,Industrial,3442,118801
2008,3,MG,Industrial,79932,2645309
2008,3,TO,Industrial,2291,11650
2008,3,RR,Industrial,415,1349
2008,3,ES,Industrial,11626,360609
2008,3,PI,Industrial,4033,18829
2008,3,CE,Industrial,5998,172223
2008,3,RJ,Industrial,18502,803059
2008,3,PB,Industrial,4972,101864
2008,3,AL,Industrial,2608,168642
2008,3,AM,Industrial,3324,135858
2008,3,MT,Industrial,13572,122425
2008,3,BA,Industrial,19859,884220
2008,3,SP,Industrial,128000,4408751
2008,3,SC,Industrial,67338,727800
2008,3,RS,Industrial,55828,820119
2008,4,RR,Industrial,413,1468
2008,4,PA,Industrial,3997,851073
2008,4,PI,Industrial,3989,16782
2008,4,AC,Industrial,57,2521
2008,4,MG,Industrial,80131,2483289
2008,4,PR,Industrial,60964,893360
2008,4,PE,Industrial,12250,218892
2008,4,AM,Industrial,3342,133053
2008,4,DF,Industrial,1487,46941
2008,4,SE,Industrial,3438,117773
2008,4,RS,Industrial,56542,833905
2008,4,MS,Industrial,4321,86443
2008,4,ES,Industrial,11622,365660
2008,4,MA,Industrial,9186,645870
2008,4,RO,Industrial,2253,23632
2008,4,GO,Industrial,12141,238275
2008,4,SC,Industrial,66968,718463
2008,4,CE,Industrial,5977,162509
2008,4,RN,Industrial,5053,101237
2008,4,PB,Industrial,4996,100946
2008,4,AL,Industrial,2627,167856
2008,4,BA,Industrial,19906,899274
2008,4,AP,Industrial,471,3878
2008,4,MT,Industrial,13640,123815
2008,4,SP,Industrial,128521,4470594
2008,4,TO,Industrial,2304,12400
2008,4,RJ,Industrial,18528,805139
2008,5,PA,Industrial,4024,862089
2008,5,AP,Industrial,538,3955
2008,5,MS,Industrial,4324,89867
2008,5,ES,Industrial,11633,392006
2008,5,RN,Industrial,5064,99345
2008,5,MG,Industrial,81089,2527965
2008,5,RJ,Industrial,18455,798955
2008,5,RO,Industrial,2237,26546
2008,5,RR,Industrial,415,1232
2008,5,MT,Industrial,13712,125673
2008,5,CE,Industrial,5967,163863
2008,5,AC,Industrial,56,2480
2008,5,PB,Industrial,5012,108711
2008,5,AL,Industrial,2644,165471
2008,5,GO,Industrial,12143,288381
2008,5,AM,Industrial,3340,136500
2008,5,SP,Industrial,128589,4525926
2008,5,TO,Industrial,2312,12342
2008,5,DF,Industrial,1484,46033
2008,5,PE,Industrial,12292,227035
2008,5,RS,Industrial,54355,842605
2008,5,BA,Industrial,19961,988764
2008,5,MA,Industrial,9007,672076
2008,5,SE,Industrial,3453,112448
2008,5,PR,Industrial,61136,849175
2008,5,SC,Industrial,67607,703725
2008,5,PI,Industrial,4016,18255
2008,6,SC,Industrial,68185,699158
2008,6,SE,Industrial,3442,108317
2008,6,PA,Industrial,3949,888618
2008,6,PI,Industrial,3984,20051
2008,6,RS,Industrial,53212,851641
2008,6,AP,Industrial,539,4480
2008,6,PR,Industrial,61687,896352
2008,6,ES,Industrial,11635,383498
2008,6,TO,Industrial,2334,13365
2008,6,PB,Industrial,5014,108977
2008,6,MG,Industrial,81646,2622601
2008,6,RJ,Industrial,18568,795910
2008,6,MT,Industrial,13897,135014
2008,6,AC,Industrial,56,2581
2008,6,RN,Industrial,5086,97403
2008,6,SP,Industrial,123971,4471787
2008,6,AM,Industrial,3345,141235
2008,6,CE,Industrial,5953,170502
2008,6,BA,Industrial,19982,914868
2008,6,AL,Industrial,2616,157600
2008,6,GO,Industrial,12140,257207
2008,6,PE,Industrial,12318,224494
2008,6,RR,Industrial,413,1196
2008,6,RO,Industrial,2238,25224
2008,6,MA,Industrial,9125,658703
2008,6,DF,Industrial,1479,44575
2008,6,MS,Industrial,4329,85163
2008,7,TO,Industrial,2352,13474
2008,7,CE,Industrial,5964,179154
2008,7,RJ,Industrial,18436,814200
2008,7,BA,Industrial,20064,902382
2008,7,DF,Industrial,1478,45865
2008,7,PB,Industrial,5111,110574
2008,7,MG,Industrial,81284,2640601
2008,7,SE,Industrial,3451,118043
2008,7,AC,Industrial,56,2981
2008,7,RO,Industrial,2228,24711
2008,7,SC,Industrial,68699,743473
2008,7,RS,Industrial,51276,880009
2008,7,RN,Industrial,5115,103821
2008,7,MA,Industrial,9200,691265
2008,7,SP,Industrial,125546,4615994
2008,7,PR,Industrial,62170,895871
2008,7,MS,Industrial,4345,90217
2008,7,PA,Industrial,3902,902769
2008,7,RR,Industrial,410,1309
2008,7,AM,Industrial,3357,138382
2008,7,PE,Industrial,12319,224262
2008,7,AP,Industrial,546,4501
2008,7,PI,Industrial,3994,17882
2008,7,GO,Industrial,12141,277901
2008,7,MT,Industrial,14077,142438
2008,7,ES,Industrial,11653,399521
2008,7,AL,Industrial,2628,172669
2008,8,AM,Industrial,3358,149070
2008,8,MA,Industrial,9185,686247
2008,8,PR,Industrial,62937,902628
2008,8,PB,Industrial,5187,111640
2008,8,RJ,Industrial,18366,815346
2008,8,RS,Industrial,44419,881777
2008,8,MS,Industrial,4368,93771
2008,8,BA,Industrial,20147,935925
2008,8,AC,Industrial,59,3002
2008,8,RO,Industrial,2221,26731
2008,8,ES,Industrial,11520,401284
2008,8,AP,Industrial,537,4647
2008,8,RN,Industrial,5134,97299
2008,8,MT,Industrial,14248,136642
2008,8,PA,Industrial,3934,906196
2008,8,PI,Industrial,4173,20422
2008,8,SC,Industrial,69290,728936
2008,8,SE,Industrial,3459,117673
2008,8,GO,Industrial,12111,254958
2008,8,RR,Industrial,411,1230
2008,8,CE,Industrial,5976,173938
2008,8,SP,Industrial,124605,4763449
2008,8,DF,Industrial,1480,48621
2008,8,MG,Industrial,80493,2735900
2008,8,AL,Industrial,2612,174282
2008,8,TO,Industrial,2323,13219
2008,8,PE,Industrial,12355,226956
2008,9,DF,Industrial,1485,47636
2008,9,BA,Industrial,20186,929076
2008,9,SP,Industrial,124136,4632118
2008,9,SE,Industrial,3454,114507
2008,9,MG,Industrial,81320,2722053
2008,9,ES,Industrial,11510,403790
2008,9,RS,Industrial,42474,841098
2008,9,RO,Industrial,2221,25368
2008,9,PB,Industrial,5211,109636
2008,9,PR,Industrial,63594,895335
2008,9,RJ,Industrial,18330,799050
2008,9,RR,Industrial,413,1178
2008,9,AC,Industrial,58,3106
2008,9,GO,Industrial,12051,259026
2008,9,AP,Industrial,537,4869
2008,9,RN,Industrial,5140,102447
2008,9,PI,Industrial,4001,21588
2008,9,CE,Industrial,5977,179974
2008,9,AL,Industrial,2637,169449
2008,9,SC,Industrial,69786,725958
2008,9,MS,Industrial,4374,91307
2008,9,MA,Industrial,9306,669654
2008,9,PE,Industrial,12429,227211
2008,9,PA,Industrial,3942,899871
2008,9,TO,Industrial,2323,12590
2008,9,AM,Industrial,3361,150617
2008,9,MT,Industrial,14416,141562
2008,10,MG,Industrial,80953,2688928
2008,10,BA,Industrial,20192,924689
2008,10,RS,Industrial,41884,866106
2008,10,CE,Industrial,5974,184986
2008,10,SP,Industrial,125117,4701595
2008,10,PA,Industrial,3944,945228
2008,10,PB,Industrial,5283,113597
2008,10,RN,Industrial,5169,102889
2008,10,RJ,Industrial,18319,823295
2008,10,PI,Industrial,4019,21090
2008,10,RR,Industrial,412,1402
2008,10,SE,Industrial,3462,118657
2008,10,SC,Industrial,70331,739435
2008,10,DF,Industrial,1492,48257
2008,10,AL,Industrial,2630,152699
2008,10,ES,Industrial,11552,409830
2008,10,MS,Industrial,4373,91372
2008,10,RO,Industrial,2208,24788
2008,10,AM,Industrial,3353,150572
2008,10,TO,Industrial,2341,12037
2008,10,PE,Industrial,12493,234199
2008,10,PR,Industrial,64319,906020
2008,10,AP,Industrial,535,4700
2008,10,MA,Industrial,9333,689307
2008,10,AC,Industrial,56,2790
2008,10,MT,Industrial,14485,134676
2008,10,GO,Industrial,11954,293041
2008,11,AM,Industrial,3358,150567
2008,11,RN,Industrial,5186,99350
2008,11,MT,Industrial,14526,128700
2008,11,CE,Industrial,5968,177722
2008,11,DF,Industrial,1485,48616
2008,11,RR,Industrial,410,1189
2008,11,MG,Industrial,80559,2652797
2008,11,SP,Industrial,124325,4594345
2008,11,AC,Industrial,56,2716
2008,11,RJ,Industrial,18226,789137
2008,11,SC,Industrial,70859,702131
2008,11,MS,Industrial,4624,90459
2008,11,PI,Industrial,3955,22478
2008,11,MA,Industrial,9377,661416
2008,11,GO,Industrial,11908,272087
2008,11,PB,Industrial,5246,108123
2008,11,PE,Industrial,12537,231892
2008,11,AP,Industrial,538,5307
2008,11,SE,Industrial,3479,114393
2008,11,BA,Industrial,20195,851215
2008,11,RS,Industrial,42000,795985
2008,11,ES,Industrial,11592,322451
2008,11,RO,Industrial,2198,24854
2008,11,PA,Industrial,3926,887893
2008,11,TO,Industrial,2351,9790
2008,11,AL,Industrial,2639,165179
2008,11,PR,Industrial,64990,862256
2008,12,CE,Industrial,5956,162299
2008,12,ES,Industrial,11580,230792
2008,12,TO,Industrial,2330,9252
2008,12,SE,Industrial,3474,111520
2008,12,MG,Industrial,80680,2320739
2008,12,MT,Industrial,14557,120488
2008,12,MS,Industrial,4835,78969
2008,12,RR,Industrial,408,1283
2008,12,RS,Industrial,42191,708362
2008,12,AL,Industrial,2649,165438
2008,12,SC,Industrial,70934,608103
2008,12,PB,Industrial,5266,97470
2008,12,MA,Industrial,9405,679534
2008,12,RO,Industrial,2213,25568
2008,12,SP,Industrial,124780,4159358
2008,12,PR,Industrial,65283,820776
2008,12,AM,Industrial,3343,123978
2008,12,RN,Industrial,5178,93504
2008,12,PA,Industrial,3918,891837
2008,12,PE,Industrial,12912,230077
2008,12,AC,Industrial,59,2821
2008,12,GO,Industrial,11888,241610
2008,12,PI,Industrial,4042,19944
2008,12,DF,Industrial,1489,47253
2008,12,BA,Industrial,20263,772928
2008,12,AP,Industrial,532,4870
2008,12,RJ,Industrial,18071,688399
2008,1,AM,Residencial,554797,88228
2008,1,BA,Residencial,3660543,372812
2008,1,MS,Residencial,611170,90183
